invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,weekday,hour,total_amount
6038,WALM087,Waxahachie,Fashion accessories,21.0,2.0,2020-09-11,1900-01-01 15:31:00,Credit card,3.0,0.33,Friday,15,42.0
6039,WALM087,Waxahachie,Home and lifestyle,26.0,1.0,2022-04-11,1900-01-01 17:55:00,Credit card,4.0,0.33,Monday,17,26.0
6040,WALM032,Tyler,Fashion accessories,20.0,2.0,2020-11-18,1900-01-01 20:01:00,Credit card,5.0,0.48,Wednesday,20,40.0
6041,WALM058,Port Arthur,Home and lifestyle,67.0,1.0,2020-04-11,1900-01-01 15:20:00,Credit card,5.0,0.33,Saturday,15,67.0
6042,WALM086,Rosenberg,Fashion accessories,35.0,2.0,2023-01-11,1900-01-01 20:49:00,Credit card,6.0,0.33,Wednesday,20,70.0
6043,WALM030,Richardson,Home and lifestyle,32.0,1.0,2020-02-12,1900-01-01 20:36:00,Credit card,6.0,0.48,Wednesday,20,32.0
6044,WALM082,Weslaco,Fashion accessories,69.0,3.0,2023-06-12,1900-01-01 19:40:00,Cash,7.0,0.33,Monday,19,207.0
6045,WALM087,Waxahachie,Home and lifestyle,29.0,2.0,2022-05-11,1900-01-01 19:05:00,Credit card,6.0,0.33,Wednesday,19,58.0
6046,WALM074,Weslaco,Fashion accessories,35.0,1.0,2022-09-11,1900-01-01 20:49:00,Cash,3.0,0.33,Sunday,20,35.0
6047,WALM029,Round Rock,Home and lifestyle,58.0,2.0,2020-12-15,1900-01-01 16:42:00,Credit card,5.0,0.48,Tuesday,16,116.0
6048,WALM003,San Antonio,Fashion accessories,63.0,1.0,2022-01-11,1900-01-01 17:13:00,Credit card,7.0,0.48,Tuesday,17,63.0
6049,WALM074,Weslaco,Home and lifestyle,36.0,3.0,2021-10-11,1900-01-01 20:35:00,Cash,7.0,0.33,Monday,20,108.0
6050,WALM082,Weslaco,Fashion accessories,23.0,3.0,2022-09-12,1900-01-01 20:51:00,Cash,6.0,0.33,Monday,20,69.0
6051,WALM056,Rowlett,Home and lifestyle,55.0,2.0,2020-11-17,1900-01-01 20:01:00,Credit card,4.0,0.33,Tuesday,20,110.0
6052,WALM003,San Antonio,Fashion accessories,28.0,1.0,2021-12-14,1900-01-01 15:40:00,Credit card,6.0,0.48,Tuesday,15,28.0
6053,WALM075,San Marcos,Home and lifestyle,43.0,2.0,2020-09-12,1900-01-01 15:06:00,Credit card,5.0,0.33,Saturday,15,86.0
6054,WALM032,Tyler,Fashion accessories,52.0,1.0,2020-07-11,1900-01-01 17:27:00,Credit card,5.0,0.48,Saturday,17,52.0
6055,WALM046,Temple,Home and lifestyle,37.0,2.0,2023-12-22,1900-01-01 16:06:00,Credit card,4.0,0.48,Friday,16,74.0
6056,WALM065,Texas City,Fashion accessories,77.0,3.0,2023-02-12,1900-01-01 19:19:00,Credit card,5.0,0.33,Sunday,19,231.0
6057,WALM075,San Marcos,Home and lifestyle,19.0,3.0,2021-12-17,1900-01-01 17:59:00,Credit card,5.0,0.33,Friday,17,57.0
6058,WALM084,Schertz,Fashion accessories,47.0,2.0,2022-11-29,1900-01-01 17:08:00,Credit card,6.0,0.33,Tuesday,17,94.0
6059,WALM089,Southlake,Home and lifestyle,83.0,3.0,2021-12-31,1900-01-01 15:10:00,Credit card,5.0,0.33,Friday,15,249.0
6060,WALM032,Tyler,Fashion accessories,15.0,2.0,2021-11-30,1900-01-01 19:17:00,Credit card,6.0,0.48,Tuesday,19,30.0
6061,WALM035,San Angelo,Home and lifestyle,63.0,2.0,2021-01-12,1900-01-01 17:18:00,Credit card,7.0,0.48,Tuesday,17,126.0
6062,WALM032,Tyler,Fashion accessories,20.0,2.0,2022-12-16,1900-01-01 18:34:00,Credit card,3.0,0.48,Friday,18,40.0
6063,WALM054,Sherman,Home and lifestyle,35.0,3.0,2020-12-13,1900-01-01 20:35:00,Credit card,5.0,0.21,Sunday,20,105.0
6064,WALM054,Sherman,Fashion accessories,46.0,2.0,2022-05-11,1900-01-01 15:05:00,Credit card,5.0,0.21,Wednesday,15,92.0
6065,WALM046,Temple,Home and lifestyle,16.0,2.0,2023-10-11,1900-01-01 19:00:00,Credit card,4.0,0.48,Wednesday,19,32.0
6066,WALM058,Port Arthur,Fashion accessories,84.0,1.0,2023-09-11,1900-01-01 16:36:00,Credit card,3.0,0.33,Monday,16,84.0
6067,WALM075,San Marcos,Home and lifestyle,62.0,1.0,2023-01-12,1900-01-01 18:18:00,Credit card,4.0,0.33,Thursday,18,62.0
6068,WALM054,Sherman,Fashion accessories,45.0,2.0,2020-09-11,1900-01-01 16:51:00,Credit card,6.0,0.21,Friday,16,90.0
6069,WALM087,Waxahachie,Home and lifestyle,35.0,1.0,2022-11-13,1900-01-01 15:27:00,Credit card,5.0,0.33,Sunday,15,35.0
6070,WALM054,Sherman,Fashion accessories,63.0,3.0,2021-11-16,1900-01-01 16:46:00,Credit card,5.0,0.21,Tuesday,16,189.0
6071,WALM029,Round Rock,Home and lifestyle,49.0,3.0,2020-12-31,1900-01-01 17:53:00,Credit card,6.0,0.48,Thursday,17,147.0
6072,WALM069,Rockwall,Fashion accessories,72.0,1.0,2021-06-12,1900-01-01 17:50:00,Credit card,7.0,0.33,Saturday,17,72.0
6073,WALM009,Plano,Home and lifestyle,74.0,1.0,2020-11-24,1900-01-01 20:13:00,Credit card,7.0,0.48,Tuesday,20,74.0
6074,WALM054,Sherman,Fashion accessories,66.0,3.0,2023-10-12,1900-01-01 17:51:00,Credit card,5.0,0.21,Thursday,17,198.0
6075,WALM073,Seguin,Home and lifestyle,58.0,3.0,2022-10-11,1900-01-01 17:33:00,Credit card,7.0,0.33,Tuesday,17,174.0
6076,WALM065,Texas City,Fashion accessories,83.0,3.0,2020-11-18,1900-01-01 17:03:00,Credit card,5.0,0.33,Wednesday,17,249.0
6077,WALM075,San Marcos,Home and lifestyle,80.0,2.0,2020-10-12,1900-01-01 18:47:00,Credit card,6.0,0.33,Monday,18,160.0
6078,WALM065,Texas City,Fashion accessories,38.0,3.0,2023-11-13,1900-01-01 16:02:00,Credit card,5.0,0.33,Monday,16,114.0
6079,WALM046,Temple,Home and lifestyle,29.0,1.0,2020-12-28,1900-01-01 19:16:00,Credit card,5.0,0.48,Monday,19,29.0
6080,WALM032,Tyler,Fashion accessories,67.0,2.0,2020-10-11,1900-01-01 15:10:00,Credit card,5.0,0.48,Sunday,15,134.0
6081,WALM086,Rosenberg,Home and lifestyle,54.0,1.0,2022-04-11,1900-01-01 19:54:00,Credit card,5.0,0.33,Monday,19,54.0
6082,WALM073,Seguin,Fashion accessories,17.0,3.0,2021-02-12,1900-01-01 16:20:00,Credit card,7.0,0.33,Friday,16,51.0
6083,WALM050,Victoria,Home and lifestyle,48.0,2.0,2023-12-17,1900-01-01 20:02:00,Ewallet,5.0,0.48,Sunday,20,96.0
6084,WALM032,Tyler,Fashion accessories,24.0,2.0,2021-11-24,1900-01-01 19:00:00,Credit card,3.0,0.48,Wednesday,19,48.0
6085,WALM050,Victoria,Home and lifestyle,37.0,2.0,2021-12-28,1900-01-01 18:21:00,Ewallet,4.0,0.48,Tuesday,18,74.0
6086,WALM087,Waxahachie,Fashion accessories,36.0,3.0,2021-03-12,1900-01-01 18:27:00,Credit card,5.0,0.33,Friday,18,108.0
6087,WALM009,Plano,Home and lifestyle,76.0,1.0,2022-10-11,1900-01-01 17:59:00,Credit card,5.0,0.48,Tuesday,17,76.0
6088,WALM074,Weslaco,Fashion accessories,73.0,1.0,2022-12-17,1900-01-01 18:40:00,Cash,7.0,0.33,Saturday,18,73.0
6089,WALM056,Rowlett,Home and lifestyle,41.0,1.0,2022-12-17,1900-01-01 19:13:00,Credit card,5.0,0.33,Saturday,19,41.0
6090,WALM009,Plano,Fashion accessories,15.0,3.0,2022-01-11,1900-01-01 19:37:00,Credit card,4.0,0.48,Tuesday,19,45.0
6091,WALM086,Rosenberg,Home and lifestyle,52.0,1.0,2022-05-11,1900-01-01 19:22:00,Credit card,6.0,0.33,Wednesday,19,52.0
6092,WALM050,Victoria,Fashion accessories,64.0,3.0,2023-11-29,1900-01-01 18:06:00,Ewallet,7.0,0.48,Wednesday,18,192.0
6093,WALM084,Schertz,Home and lifestyle,15.0,3.0,2023-07-12,1900-01-01 17:08:00,Credit card,5.0,0.33,Wednesday,17,45.0
6094,WALM065,Texas City,Fashion accessories,31.0,1.0,2020-04-12,1900-01-01 16:11:00,Credit card,7.0,0.33,Sunday,16,31.0
6095,WALM087,Waxahachie,Home and lifestyle,24.0,2.0,2022-11-22,1900-01-01 19:51:00,Credit card,3.0,0.33,Tuesday,19,48.0
6096,WALM065,Texas City,Fashion accessories,71.0,2.0,2021-11-18,1900-01-01 15:36:00,Credit card,3.0,0.33,Thursday,15,142.0
6097,WALM035,San Angelo,Home and lifestyle,20.0,1.0,2021-01-12,1900-01-01 20:39:00,Credit card,5.0,0.48,Tuesday,20,20.0
6098,WALM054,Sherman,Fashion accessories,65.0,3.0,2021-06-12,1900-01-01 19:37:00,Credit card,6.0,0.21,Saturday,19,195.0
6099,WALM055,Waxahachie,Home and lifestyle,60.0,2.0,2023-12-24,1900-01-01 20:20:00,Credit card,6.0,0.33,Sunday,20,120.0
6100,WALM003,San Antonio,Fashion accessories,26.0,1.0,2020-11-24,1900-01-01 17:48:00,Credit card,6.0,0.48,Tuesday,17,26.0
6101,WALM099,Weatherford,Home and lifestyle,78.0,3.0,2021-12-25,1900-01-01 15:24:00,Credit card,3.0,0.18,Saturday,15,234.0
6102,WALM074,Weslaco,Fashion accessories,65.0,1.0,2022-12-27,1900-01-01 19:59:00,Cash,4.0,0.33,Tuesday,19,65.0
6103,WALM054,Sherman,Home and lifestyle,20.0,2.0,2022-08-11,1900-01-01 18:06:00,Credit card,3.0,0.21,Thursday,18,40.0
6104,WALM069,Rockwall,Fashion accessories,51.0,2.0,2023-12-20,1900-01-01 17:40:00,Credit card,3.0,0.33,Wednesday,17,102.0
6105,WALM065,Texas City,Home and lifestyle,56.0,1.0,2022-11-22,1900-01-01 18:27:00,Credit card,5.0,0.33,Tuesday,18,56.0
6106,WALM035,San Angelo,Fashion accessories,42.0,1.0,2022-12-16,1900-01-01 17:28:00,Credit card,7.0,0.48,Friday,17,42.0
6107,WALM029,Round Rock,Home and lifestyle,43.0,3.0,2022-12-26,1900-01-01 18:02:00,Credit card,7.0,0.48,Monday,18,129.0
6108,WALM069,Rockwall,Fashion accessories,38.0,3.0,2021-11-26,1900-01-01 20:48:00,Credit card,5.0,0.33,Friday,20,114.0
6109,WALM029,Round Rock,Home and lifestyle,56.0,1.0,2021-12-26,1900-01-01 19:45:00,Credit card,4.0,0.48,Sunday,19,56.0
6110,WALM082,Weslaco,Fashion accessories,34.0,1.0,2023-11-20,1900-01-01 16:56:00,Cash,3.0,0.33,Monday,16,34.0
6111,WALM075,San Marcos,Home and lifestyle,34.0,1.0,2021-01-12,1900-01-01 18:19:00,Credit card,4.0,0.33,Tuesday,18,34.0
6112,WALM046,Temple,Fashion accessories,59.0,2.0,2021-11-29,1900-01-01 17:16:00,Credit card,3.0,0.48,Monday,17,118.0
6113,WALM073,Seguin,Home and lifestyle,55.0,2.0,2021-12-25,1900-01-01 18:06:00,Credit card,7.0,0.33,Saturday,18,110.0
6114,WALM086,Rosenberg,Fashion accessories,68.0,1.0,2021-01-12,1900-01-01 18:07:00,Credit card,6.0,0.33,Tuesday,18,68.0
6115,WALM075,San Marcos,Home and lifestyle,56.0,1.0,2020-12-15,1900-01-01 20:10:00,Credit card,7.0,0.33,Tuesday,20,56.0
6116,WALM073,Seguin,Fashion accessories,20.0,2.0,2021-11-13,1900-01-01 17:24:00,Credit card,3.0,0.33,Saturday,17,40.0
6117,WALM050,Victoria,Home and lifestyle,35.0,2.0,2021-06-11,1900-01-01 16:50:00,Ewallet,7.0,0.48,Friday,16,70.0
6118,WALM086,Rosenberg,Fashion accessories,28.0,1.0,2021-11-20,1900-01-01 18:18:00,Credit card,5.0,0.33,Saturday,18,28.0
6119,WALM025,Waco,Home and lifestyle,73.0,1.0,2022-11-15,1900-01-01 18:28:00,Credit card,7.0,0.48,Tuesday,18,73.0
6120,WALM069,Rockwall,Fashion accessories,63.0,1.0,2020-12-16,1900-01-01 16:56:00,Credit card,3.0,0.33,Wednesday,16,63.0
6121,WALM065,Texas City,Home and lifestyle,50.0,1.0,2021-12-27,1900-01-01 19:17:00,Credit card,6.0,0.33,Monday,19,50.0
6122,WALM050,Victoria,Fashion accessories,48.0,2.0,2020-02-11,1900-01-01 18:23:00,Ewallet,5.0,0.48,Tuesday,18,96.0
6123,WALM058,Port Arthur,Home and lifestyle,62.0,2.0,2020-12-29,1900-01-01 20:20:00,Credit card,4.0,0.33,Tuesday,20,124.0
6124,WALM029,Round Rock,Fashion accessories,35.0,1.0,2020-10-12,1900-01-01 17:16:00,Credit card,3.0,0.48,Monday,17,35.0
6125,WALM058,Port Arthur,Home and lifestyle,52.0,2.0,2020-12-25,1900-01-01 16:46:00,Credit card,7.0,0.33,Friday,16,104.0
6126,WALM030,Richardson,Fashion accessories,79.0,2.0,2023-06-12,1900-01-01 18:31:00,Credit card,7.0,0.48,Monday,18,158.0
6127,WALM073,Seguin,Home and lifestyle,42.0,1.0,2023-09-12,1900-01-01 16:26:00,Credit card,6.0,0.33,Tuesday,16,42.0
6128,WALM084,Schertz,Fashion accessories,74.0,3.0,2021-12-13,1900-01-01 15:30:00,Credit card,5.0,0.33,Monday,15,222.0
6129,WALM046,Temple,Home and lifestyle,45.0,1.0,2023-11-20,1900-01-01 16:42:00,Credit card,6.0,0.48,Monday,16,45.0
6130,WALM046,Temple,Fashion accessories,65.0,3.0,2022-11-18,1900-01-01 17:39:00,Credit card,7.0,0.48,Friday,17,195.0
6131,WALM087,Waxahachie,Home and lifestyle,44.0,1.0,2020-08-12,1900-01-01 19:44:00,Credit card,5.0,0.33,Wednesday,19,44.0
6132,WALM089,Southlake,Fashion accessories,19.0,1.0,2021-10-11,1900-01-01 16:41:00,Credit card,7.0,0.33,Monday,16,19.0
6133,WALM038,Sugar Land,Home and lifestyle,58.0,1.0,2022-03-11,1900-01-01 17:05:00,Credit card,4.0,0.48,Friday,17,58.0
6134,WALM054,Sherman,Fashion accessories,77.0,1.0,2023-03-12,1900-01-01 17:33:00,Credit card,7.0,0.21,Sunday,17,77.0
6135,WALM003,San Antonio,Home and lifestyle,84.0,1.0,2022-01-12,1900-01-01 15:20:00,Credit card,7.0,0.36,Wednesday,15,84.0
6136,WALM073,Seguin,Fashion accessories,57.0,2.0,2022-06-11,1900-01-01 15:41:00,Credit card,5.0,0.33,Saturday,15,114.0
6137,WALM009,Plano,Home and lifestyle,65.0,3.0,2020-12-15,1900-01-01 20:04:00,Credit card,3.0,0.48,Tuesday,20,195.0
6138,WALM003,San Antonio,Fashion accessories,70.0,3.0,2022-12-31,1900-01-01 19:51:00,Credit card,7.0,0.48,Saturday,19,210.0
6139,WALM030,Richardson,Home and lifestyle,39.0,2.0,2020-01-12,1900-01-01 20:26:00,Credit card,7.0,0.48,Sunday,20,78.0
6140,WALM086,Rosenberg,Fashion accessories,71.0,2.0,2020-11-30,1900-01-01 19:02:00,Credit card,3.0,0.33,Monday,19,142.0
6141,WALM089,Southlake,Home and lifestyle,31.0,2.0,2021-11-12,1900-01-01 16:24:00,Credit card,5.0,0.33,Friday,16,62.0
6142,WALM009,Plano,Fashion accessories,29.0,1.0,2023-05-12,1900-01-01 18:37:00,Credit card,7.0,0.48,Friday,18,29.0
6143,WALM058,Port Arthur,Home and lifestyle,33.0,3.0,2021-03-12,1900-01-01 18:11:00,Credit card,7.0,0.33,Friday,18,99.0
6144,WALM055,Waxahachie,Fashion accessories,78.0,2.0,2021-12-30,1900-01-01 19:56:00,Credit card,6.0,0.33,Thursday,19,156.0
6145,WALM056,Rowlett,Home and lifestyle,60.0,2.0,2023-09-11,1900-01-01 19:17:00,Credit card,4.0,0.33,Monday,19,120.0
6146,WALM074,Weslaco,Fashion accessories,28.0,1.0,2022-07-12,1900-01-01 16:46:00,Cash,3.0,0.33,Tuesday,16,28.0
6147,WALM084,Schertz,Home and lifestyle,15.0,3.0,2020-08-12,1900-01-01 21:00:00,Credit card,3.0,0.33,Wednesday,21,45.0
6148,WALM003,San Antonio,Fashion accessories,18.0,3.0,2023-12-16,1900-01-01 19:35:00,Credit card,7.0,0.48,Saturday,19,54.0
6149,WALM029,Round Rock,Home and lifestyle,75.0,2.0,2021-12-31,1900-01-01 16:35:00,Credit card,5.0,0.48,Friday,16,150.0
6150,WALM050,Victoria,Fashion accessories,46.0,1.0,2022-10-12,1900-01-01 16:49:00,Ewallet,7.0,0.48,Wednesday,16,46.0
6151,WALM009,Plano,Home and lifestyle,50.0,2.0,2021-12-19,1900-01-01 19:17:00,Credit card,6.0,0.48,Sunday,19,100.0
6152,WALM035,San Angelo,Fashion accessories,53.0,3.0,2022-02-12,1900-01-01 19:10:00,Credit card,3.0,0.48,Saturday,19,159.0
6153,WALM009,Plano,Home and lifestyle,49.0,1.0,2021-11-19,1900-01-01 19:37:00,Credit card,6.0,0.48,Friday,19,49.0
6154,WALM075,San Marcos,Fashion accessories,75.0,1.0,2021-11-12,1900-01-01 18:46:00,Credit card,6.0,0.33,Friday,18,75.0
6155,WALM055,Waxahachie,Home and lifestyle,59.0,2.0,2023-12-21,1900-01-01 19:32:00,Credit card,7.0,0.33,Thursday,19,118.0
6156,WALM056,Rowlett,Fashion accessories,29.0,3.0,2023-08-12,1900-01-01 20:27:00,Credit card,5.0,0.33,Saturday,20,87.0
6157,WALM087,Waxahachie,Home and lifestyle,48.0,2.0,2021-04-12,1900-01-01 20:31:00,Credit card,4.0,0.33,Monday,20,96.0
6158,WALM087,Waxahachie,Fashion accessories,46.0,2.0,2023-01-12,1900-01-01 20:08:00,Credit card,6.0,0.33,Thursday,20,92.0
6159,WALM084,Schertz,Home and lifestyle,62.0,3.0,2021-11-19,1900-01-01 18:49:00,Credit card,7.0,0.33,Friday,18,186.0
6160,WALM084,Schertz,Fashion accessories,69.0,2.0,2021-04-12,1900-01-01 15:40:00,Credit card,3.0,0.33,Monday,15,138.0
6161,WALM025,Waco,Home and lifestyle,58.0,1.0,2022-12-23,1900-01-01 20:55:00,Credit card,7.0,0.48,Friday,20,58.0
6162,WALM086,Rosenberg,Fashion accessories,58.0,3.0,2022-11-29,1900-01-01 17:15:00,Credit card,7.0,0.33,Tuesday,17,174.0
6163,WALM032,Tyler,Home and lifestyle,61.0,1.0,2021-11-30,1900-01-01 15:17:00,Credit card,3.0,0.48,Tuesday,15,61.0
6164,WALM035,San Angelo,Fashion accessories,84.0,1.0,2023-11-14,1900-01-01 15:48:00,Credit card,5.0,0.48,Tuesday,15,84.0
6165,WALM065,Texas City,Electronic accessories,67.0,2.0,2020-01-12,1900-01-01 18:37:00,Credit card,7.0,0.33,Sunday,18,134.0
6166,WALM073,Seguin,Electronic accessories,80.0,2.0,2023-11-20,1900-01-01 18:24:00,Credit card,5.0,0.33,Monday,18,160.0
6167,WALM075,San Marcos,Electronic accessories,21.0,3.0,2020-03-11,1900-01-01 15:02:00,Credit card,6.0,0.33,Wednesday,15,63.0
6168,WALM075,San Marcos,Electronic accessories,39.0,1.0,2020-11-17,1900-01-01 20:54:00,Credit card,7.0,0.33,Tuesday,20,39.0
6169,WALM055,Waxahachie,Electronic accessories,56.0,3.0,2022-12-26,1900-01-01 17:53:00,Credit card,5.0,0.33,Monday,17,168.0
6170,WALM055,Waxahachie,Electronic accessories,54.0,3.0,2020-04-11,1900-01-01 20:31:00,Credit card,5.0,0.33,Saturday,20,162.0
6171,WALM029,Round Rock,Electronic accessories,28.0,2.0,2022-12-16,1900-01-01 20:42:00,Credit card,5.0,0.48,Friday,20,56.0
6172,WALM073,Seguin,Electronic accessories,30.0,2.0,2020-03-11,1900-01-01 15:12:00,Credit card,3.0,0.33,Wednesday,15,60.0
6173,WALM038,Sugar Land,Electronic accessories,79.0,2.0,2022-12-30,1900-01-01 16:07:00,Credit card,7.0,0.48,Friday,16,158.0
6174,WALM009,Plano,Electronic accessories,58.0,1.0,2023-12-23,1900-01-01 15:56:00,Credit card,4.0,0.48,Saturday,15,58.0
6175,WALM082,Weslaco,Electronic accessories,81.0,3.0,2023-11-23,1900-01-01 17:29:00,Cash,6.0,0.33,Thursday,17,243.0
6176,WALM065,Texas City,Electronic accessories,59.0,1.0,2021-01-12,1900-01-01 19:20:00,Credit card,4.0,0.33,Tuesday,19,59.0
6177,WALM069,Rockwall,Electronic accessories,37.0,1.0,2021-12-21,1900-01-01 15:47:00,Credit card,6.0,0.33,Tuesday,15,37.0
6178,WALM069,Rockwall,Electronic accessories,42.0,1.0,2023-12-11,1900-01-01 15:51:00,Credit card,7.0,0.33,Monday,15,42.0
6179,WALM046,Temple,Electronic accessories,77.0,3.0,2021-05-12,1900-01-01 16:29:00,Credit card,3.0,0.48,Wednesday,16,231.0
6180,WALM073,Seguin,Electronic accessories,80.0,2.0,2023-02-12,1900-01-01 20:31:00,Credit card,4.0,0.33,Sunday,20,160.0
6181,WALM038,Sugar Land,Electronic accessories,56.0,3.0,2020-11-12,1900-01-01 17:03:00,Credit card,5.0,0.48,Thursday,17,168.0
6182,WALM035,San Angelo,Electronic accessories,42.0,3.0,2023-08-12,1900-01-01 15:01:00,Credit card,4.0,0.48,Saturday,15,126.0
6183,WALM056,Rowlett,Electronic accessories,78.0,3.0,2020-11-27,1900-01-01 19:53:00,Credit card,3.0,0.33,Friday,19,234.0
6184,WALM065,Texas City,Electronic accessories,28.0,1.0,2022-11-15,1900-01-01 17:34:00,Credit card,6.0,0.33,Tuesday,17,28.0
6185,WALM082,Weslaco,Electronic accessories,68.0,3.0,2023-11-25,1900-01-01 18:07:00,Cash,7.0,0.33,Saturday,18,204.0
6186,WALM030,Richardson,Electronic accessories,28.0,3.0,2021-11-26,1900-01-01 15:42:00,Credit card,4.0,0.48,Friday,15,84.0
6187,WALM025,Waco,Electronic accessories,42.0,3.0,2020-11-30,1900-01-01 20:19:00,Credit card,3.0,0.48,Monday,20,126.0
6188,WALM029,Round Rock,Electronic accessories,40.0,3.0,2022-12-28,1900-01-01 20:11:00,Credit card,4.0,0.48,Wednesday,20,120.0
6189,WALM009,Plano,Electronic accessories,23.0,3.0,2022-11-19,1900-01-01 15:08:00,Credit card,4.0,0.48,Saturday,15,69.0
6190,WALM046,Temple,Electronic accessories,60.0,3.0,2021-11-22,1900-01-01 17:35:00,Credit card,4.0,0.48,Monday,17,180.0
6191,WALM050,Victoria,Electronic accessories,81.0,3.0,2021-01-12,1900-01-01 18:53:00,Ewallet,6.0,0.48,Tuesday,18,243.0
6192,WALM032,Tyler,Electronic accessories,55.0,3.0,2020-12-25,1900-01-01 17:20:00,Credit card,7.0,0.48,Friday,17,165.0
6193,WALM065,Texas City,Electronic accessories,32.0,2.0,2022-12-13,1900-01-01 16:01:00,Credit card,3.0,0.33,Tuesday,16,64.0
6194,WALM055,Waxahachie,Electronic accessories,43.0,1.0,2022-07-12,1900-01-01 20:24:00,Credit card,7.0,0.33,Tuesday,20,43.0
6195,WALM055,Waxahachie,Electronic accessories,43.0,3.0,2021-11-29,1900-01-01 20:32:00,Credit card,6.0,0.33,Monday,20,129.0
6196,WALM069,Rockwall,Electronic accessories,18.0,3.0,2023-08-12,1900-01-01 20:43:00,Credit card,7.0,0.33,Saturday,20,54.0
6197,WALM032,Tyler,Electronic accessories,56.0,2.0,2023-08-11,1900-01-01 20:24:00,Credit card,6.0,0.48,Friday,20,112.0
6198,WALM086,Rosenberg,Electronic accessories,65.0,2.0,2021-11-11,1900-01-01 19:52:00,Credit card,6.0,0.33,Thursday,19,130.0
6199,WALM073,Seguin,Electronic accessories,18.0,3.0,2020-11-24,1900-01-01 15:56:00,Credit card,3.0,0.33,Tuesday,15,54.0
6200,WALM075,San Marcos,Electronic accessories,35.0,1.0,2022-04-12,1900-01-01 19:33:00,Credit card,3.0,0.33,Tuesday,19,35.0
6201,WALM032,Tyler,Electronic accessories,33.0,2.0,2021-12-12,1900-01-01 19:26:00,Credit card,7.0,0.48,Sunday,19,66.0
6202,WALM003,San Antonio,Electronic accessories,67.0,3.0,2023-03-12,1900-01-01 19:16:00,Credit card,4.0,0.48,Sunday,19,201.0
6203,WALM086,Rosenberg,Electronic accessories,21.0,2.0,2023-07-12,1900-01-01 20:38:00,Credit card,7.0,0.33,Wednesday,20,42.0
6204,WALM075,San Marcos,Electronic accessories,65.0,2.0,2021-02-12,1900-01-01 19:53:00,Credit card,7.0,0.33,Friday,19,130.0
6205,WALM082,Weslaco,Electronic accessories,79.0,1.0,2023-12-18,1900-01-01 17:58:00,Cash,6.0,0.33,Monday,17,79.0
6206,WALM089,Southlake,Electronic accessories,74.0,3.0,2020-11-22,1900-01-01 16:44:00,Credit card,4.0,0.33,Sunday,16,222.0
6207,WALM073,Seguin,Electronic accessories,37.0,3.0,2022-11-30,1900-01-01 18:48:00,Credit card,5.0,0.33,Wednesday,18,111.0
6208,WALM087,Waxahachie,Electronic accessories,45.0,2.0,2023-04-12,1900-01-01 16:14:00,Credit card,7.0,0.33,Wednesday,16,90.0
6209,WALM082,Weslaco,Electronic accessories,19.0,1.0,2021-11-15,1900-01-01 17:36:00,Cash,4.0,0.33,Monday,17,19.0
6210,WALM056,Rowlett,Electronic accessories,46.0,1.0,2021-11-20,1900-01-01 16:04:00,Credit card,3.0,0.33,Saturday,16,46.0
6211,WALM075,San Marcos,Electronic accessories,37.0,3.0,2023-09-12,1900-01-01 15:03:00,Credit card,4.0,0.33,Tuesday,15,111.0
6212,WALM025,Waco,Electronic accessories,33.0,3.0,2022-11-19,1900-01-01 15:24:00,Credit card,7.0,0.48,Saturday,15,99.0
6213,WALM073,Seguin,Electronic accessories,84.0,2.0,2021-07-11,1900-01-01 15:26:00,Credit card,7.0,0.33,Sunday,15,168.0
6214,WALM046,Temple,Electronic accessories,68.0,3.0,2022-05-11,1900-01-01 19:10:00,Credit card,4.0,0.48,Wednesday,19,204.0
6215,WALM009,Plano,Electronic accessories,67.0,2.0,2020-12-14,1900-01-01 17:30:00,Credit card,6.0,0.48,Monday,17,134.0
6216,WALM035,San Angelo,Electronic accessories,85.0,2.0,2022-12-24,1900-01-01 20:10:00,Credit card,7.0,0.48,Saturday,20,170.0
6217,WALM003,San Antonio,Electronic accessories,68.0,3.0,2023-11-25,1900-01-01 16:17:00,Credit card,4.0,0.48,Saturday,16,204.0
6218,WALM032,Tyler,Electronic accessories,44.0,1.0,2021-11-22,1900-01-01 15:40:00,Credit card,5.0,0.48,Monday,15,44.0
6219,WALM038,Sugar Land,Electronic accessories,22.0,1.0,2020-12-20,1900-01-01 15:20:00,Credit card,4.0,0.48,Sunday,15,22.0
6220,WALM082,Weslaco,Electronic accessories,71.0,1.0,2021-12-28,1900-01-01 17:58:00,Cash,3.0,0.33,Tuesday,17,71.0
6221,WALM025,Waco,Electronic accessories,30.0,2.0,2021-09-12,1900-01-01 16:19:00,Credit card,4.0,0.48,Sunday,16,60.0
6222,WALM056,Rowlett,Electronic accessories,47.0,3.0,2020-11-29,1900-01-01 17:06:00,Credit card,7.0,0.33,Sunday,17,141.0
6223,WALM029,Round Rock,Electronic accessories,79.0,2.0,2023-12-13,1900-01-01 19:44:00,Credit card,5.0,0.48,Wednesday,19,158.0
6224,WALM054,Sherman,Electronic accessories,72.0,1.0,2023-12-12,1900-01-01 16:36:00,Credit card,4.0,0.33,Tuesday,16,72.0
6225,WALM056,Rowlett,Electronic accessories,45.0,3.0,2020-12-29,1900-01-01 17:13:00,Credit card,6.0,0.33,Tuesday,17,135.0
